property_id,title,description,listing_type,property_type,status,number_of_page_views,price,property_size,miscellaneous_details,address,city,area,state,country,zip,location_tags,contact_info,images_urls,advert_page_link,page,time_last_updated
18976,Land measuring 714sqm at Katampe near NEXT,"A residential land at Katampe, very close to NEXT cash and carry is available for sale. This land is completely fenced and it comes with CofO (Certificate of Occupancy)",Sales,Land,Available,5479,"NGN 50,000,000",Not Specified,None,Katampe,Abuja,Katampe,Not Specified,Nigeria,Not Specified,"['Katampe', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}",['https://www.abujaproperties.com/wp-content/uploads/2016/02/IMAG2067-1-e1454684660804-835x467.jpg'],https://www.abujaproperties.com/properties/land-measuring-714sqm-at-katampe-near-next/,17,2024-02-16 04:20:02.690515
25184,Luxury 3 & 2 Bedroom Apartment at Apo for Sale,Decently built 3 and 2 Bedroom apartment is available for sale at Apo district.,Sales,Housing,Available,318,"NGN 50,000,000",134.00 sq. ft,"{'rooms': '3', 'bedrooms': '3', 'bathrooms': '3'}",Not Specified,Apo,"abuja, Apo","Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Abuja', 'Apo', 'Apo']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2023/01/AD1-541x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/01/AD2A-429x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/01/AD8-424x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/01/AD7-433x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/01/AD4-431x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/01/AD3-439x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/01/AD6-434x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/01/AD2-491x467.png']",https://www.abujaproperties.com/properties/luxury-3-2-bedroom-apartment-at-apo-for-sale/,17,2024-02-16 04:20:04.264357
20799,Brand New 3 Bedroom Apartment in Apo,A Brand new and nicely finished 3 bedroom apartment house with 24 hours power supply and security is available for sale in Apo.,Sales,Housing,Available,5679,"NGN 46,000,000",Not Specified,"{'rooms': '3', 'bedrooms': '3', 'bathrooms': '3', 'year_built': '2016', 'garages': '4'}",Apo,Abuja,Apo,Not Specified,Nigeria,Not Specified,"['Apo', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2017/04/aaz2-633x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/04/aaz1-634x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/04/aaz3-630x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/04/aaz4-633x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/04/aaz5.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/04/aaz6-629x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/04/aaz7-635x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/04/aaaaz2-623x467.png']",https://www.abujaproperties.com/properties/brand-new-3-bedroom-apartment-in-apo/,17,2024-02-16 04:20:05.778749
23985,Luxury 2 Bedroom Apartment at Wuye,Exquisitely finished 2 Bedroom apartment at Wuye district Abuja is available for sale.,Sales,Housing,Available,648,"NGN 45,000,000",132.00 sq. ft,"{'rooms': '2', 'bedrooms': '2', 'bathrooms': '2'}",Not Specified,"Abuja, Abuja FCT, FCT,ABUJA",Wuye,"Abuja, Abuja FCT",Nigeria,Not Specified,"['Wuye', 'Abuja', 'Abuja-Fct', 'Fctabuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2021/06/AS1-600x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/06/AS2-600x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/06/AS3-600x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/06/AS4-600x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/06/AS5-600x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/06/AS6-600x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/06/AS7-600x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/06/AS8-600x467.png']",https://www.abujaproperties.com/properties/luxury-2-bedroom-apartment-at-wuye/,17,2024-02-16 04:20:07.442681
24640,Luxury 2 Bedroom Apartment at Wuye,Exquisitely finished 2 Bedroom apartment with Green Area at Wuye.,Sales,Housing,Available,426,"NGN 45,000,000",91.00 sq. ft,"{'rooms': '2', 'bedrooms': '2', 'bathrooms': '3'}",Not Specified,"Abuja, Abuja FCT, FCT,ABUJA",Wuye,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Wuye', 'Abuja', 'Abuja-Fct', 'Fctabuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2022/04/AW1-1-436x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/04/AW2A-691x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/04/AW2-1-411x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/04/AW3-1-421x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/04/AW4-1-417x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/04/AW6-1-386x467.png']",https://www.abujaproperties.com/properties/luxury-2-bedroom-apartment-at-wuye-2/,17,2024-02-16 04:20:10.260042
20285,Decent 2 Bedroom Flat for Sale at Wuse II,"A decent 2 bedroom apartment is now available for sale at Wuse II. This apartment is in good condition and has ample parking space in a very, serene environment, 24 hours security, water board, decent neighbours.",Sales,Housing,Available,5709,"NGN 45,000,000",Not Specified,"{'rooms': '2', 'bedrooms': '2', 'bathrooms': '2', 'year_built': '2011', 'garages': '5', 'garage_size': '5', 'available_from': '2015'}",Wuse II,Abuja,Wuse II,Not Specified,Nigeria,Not Specified,"['Wuse-Ll', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/12/bbbbb1.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/12/bbbbbbbbb2-708x467.png']",https://www.abujaproperties.com/properties/decent-2-bedroom-flat-for-sale-at-wuse-ii/,17,2024-02-16 04:20:11.885256
18621,2 Bedroom Apartment at Katampe,"An exquisite newly renovated 2 bedroom apartment (all en suite) located within a nice gated estate at Katampe is available for sale. The estate is completely serviced with facilities as: Dedicated transformers, 24hrs security,  Borehole, Fitted kitchen, Play ground for kids.",Sales,Housing,Available,6007,"NGN 45,000,000",Not Specified,"{'rooms': '2', 'bathrooms': '2', 'year_built': '2014'}",Katampe,Abuja,Katampe,Not Specified,Nigeria,Not Specified,"['Katampe', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}",['https://www.abujaproperties.com/wp-content/uploads/2016/01/Screenshot_2016-01-19-00-47-37_1-798x467.jpg'],https://www.abujaproperties.com/properties/2-bedroom-apartment-at-katampe/,17,2024-02-16 04:20:13.532317
21820,Brand New 2 Bedroom Smart Apartment at Wuye,Newly built Luxury 2 and 1 Bedroom Smart Home Apartment is available for sale at Wuye district Abuja.,Sales,Housing,Available,5880,"NGN 44,000,000",Not Specified,"{'rooms': '2', 'bedrooms': '2', 'bathrooms': '2', 'year_built': '2018', 'garages': '4'}",Wuye,"Abuja, Abuja FCT",Other Locations,Abuja,Nigeria,Not Specified,"['Other-Locations', 'Abuja', 'Abuja-Fct']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2018/03/WU2-835x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/03/WU1-764x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/03/WU3-572x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/03/WU4-779x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/03/WU5-594x467.png']",https://www.abujaproperties.com/properties/brand-new-2-bedroom-smart-apartment-at-wuye/,17,2024-02-16 04:20:15.199036
25976,Brand New Commercial Space for Sale at Gaduwa,"Brand New Commercial space is available for sale at Gaduwa district, Abuja. This well designed space is located within a decent location on the tarred road.",Sales,Housing,Available,88,"NGN 44,000,000",54.00 sq. ft,None,Not Specified,"Abuja, Abuja FCT, Gaduwa",Gaduwa,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Gaduwa', 'Abuja', 'Abuja-Fct', 'Gaduwa']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2023/12/AO1-807x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/12/AO2.png']",https://www.abujaproperties.com/properties/brand-new-commercial-space-for-sale-at-gaduwa/,17,2024-02-16 04:20:16.771109
24319,Brand New 3 Bedroom Semi-detached Duplex at Lokogoma,Luxury 3 bedroom semi-detached duplex is available for sale at Lokogoma district Abuja.,Sales,Housing,Available,580,"NGN 43,000,000",Not Specified,"{'rooms': '3', 'bedrooms': '3', 'bathrooms': '4'}",Not Specified,"Abuja, Abuja FCT",Not Specified,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Abuja', 'Abuja-Fct']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2021/12/as1.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/12/as2.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/12/as3.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/12/as4.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/12/as5.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/12/as6.png']",https://www.abujaproperties.com/properties/brand-new-3-bedroom-semi-detached-duplex-at-lokogoma/,17,2024-02-16 04:20:18.328355
