property_id,title,description,listing_type,property_type,status,number_of_page_views,price,property_size,miscellaneous_details,address,city,area,state,country,zip,location_tags,contact_info,images_urls,advert_page_link,page,time_last_updated
18773,Brand New 4 Bedroom Terrace Duplex at Wuse,"Brand New decent four bedroom terrace detached is located within a residential district at Wuse, Abuja for sale.",Sales,Housing,Available,5545,"NGN 130,000,000",400.00 sq. ft,"{'rooms': '4', 'bedrooms': '4', 'bathrooms': '5', 'year_built': '2014'}",Wuse zone 7,"Abuja, Abuja FCT, FCT,ABUJA","Other Locations, Wuse, Wuse zone 7","Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Other-Locations', 'Wuse', 'Wuse-Zone-7', 'Abuja', 'Abuja-Fct', 'Fctabuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/01/AA1A.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/AA1.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/AA2-607x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/AA3-605x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/AA4-514x467.png']",https://www.abujaproperties.com/properties/5-bedroom-detached-duplex-at-gaduwa/,12,2024-02-16 04:20:01.402151
20998,Newly Built Luxury 4 Bedroom in Kado with ample space,"Well finished 4 bedroom detached duplex with boys quarter is available for sale at Kado district, Abuja.",Sales,Housing,Available,1270,"NGN 130,000,000","1,200.00 sq. ft","{'rooms': '4', 'bedrooms': '4', 'bathrooms': '4', 'year_built': '2016', 'garages': '6', 'available_from': '2017'}",Kado,Abuja FCT,Other Locations,Abuja,Nigeria,Not Specified,"['Other-Locations', 'Abuja-Fct']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2017/05/KADO2.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/KADO3-388x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/KADO4-396x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/KADO5-377x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/KADO6-396x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/KADO7-396x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/KADO8-835x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/KADO9-390x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/KADO10-392x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/KADO11-392x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/KADO12-397x467.png']",https://www.abujaproperties.com/properties/newly-built-4-bedroom-in-kado/,12,2024-02-16 04:20:03.104193
20846,Brand new 5 Bedroom Duplex in Gwarinpa,A well structured and exquisitely finished 5 bedrooms en-suite serviced duplex with 2 maid quarters  is available for sale.,Sales,Housing,Available,5470,"NGN 130,000,000","1,200.00 sq. ft","{'rooms': '5', 'bedrooms': '5', 'bathrooms': '5', 'year_built': '2015', 'garages': '8', 'available_from': '2016'}",Gwarinpa,"Abuja, Abuja FCT",Gwarinpa,Not Specified,Nigeria,Not Specified,"['Gwarinpa', 'Abuja', 'Abuja-Fct']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2017/05/AG3-526x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/AG1-626x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/AG2-629x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/AG4-631x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/AG5-631x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/AG6-526x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/AG7.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/AG8-635x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/AG9-524x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/AG10-625x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/AG11.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/AG12-631x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/AG13-635x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/AG14-620x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/AG15-625x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/AG16-521x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/AG17-626x467.png']",https://www.abujaproperties.com/properties/lovely-5-bedroom-duplex-in-gwarinpa/,12,2024-02-16 04:20:04.697537
20282,Lovely 4 Bedroom Terrace Duplex in Wuse II,"An absolutely decent four bedroom terrace house is now available for sale at Wuse II. This house is in great condition and has ample parking space with 2 sitting rooms, play area, 24 hours security, water board, decent neighbours, Garage, boys quarters. Contact us for more details.",Sales,Housing,Available,1349,"NGN 130,000,000",Not Specified,"{'rooms': '4', 'bedrooms': '4', 'bathrooms': '4', 'year_built': '2015', 'garages': '6', 'garage_size': '650', 'available_from': '2016'}",Wuse,Abuja FCT,Wuse II,Not Specified,Nigeria,II,"['Wuse-Ll', 'Abuja-Fct']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}",['https://www.abujaproperties.com/wp-content/uploads/2016/12/wuse2a-704x467.png'],https://www.abujaproperties.com/properties/lovely-4-bedroom-terrace-duplex-in-wuse-ii/,12,2024-02-16 04:20:06.310297
24510,Brand New 4 Bedroom Terrace Duplex at Wuye,Luxury Tastefully finished 4 Bedroom terrace duplex is available for sale at Wuye district Abuja.,Sales,Housing,Available,426,"NGN 130,000,000",Not Specified,"{'rooms': '4', 'bedrooms': '5', 'bathrooms': '5'}",Not Specified,"Abuja, Abuja FCT",Wuye,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Wuye', 'Abuja', 'Abuja-Fct']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2022/03/AT1-400x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/03/AT2.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/03/AT3-725x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/03/AT4-731x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/03/AT5-733x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/03/AT6-732x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/03/AT6-1-732x467.png']",https://www.abujaproperties.com/properties/brand-new-4-bedroom-terrace-duplex-at-wuye/,12,2024-02-16 04:20:08.094113
24056,Luxury 4 Bedroom Detached Duplex at Guzape,Brand new Luxury 4 bedroom detached duplex is available for sale at Guzape district.,Sales,Housing,Available,657,"NGN 130,000,000",456.00 sq. ft,"{'rooms': '4', 'bedrooms': '4', 'bathrooms': '5'}",Not Specified,"Abuja, Abuja FCT, FCT,ABUJA",Guzape,"Abuja, Abuja FCT",Nigeria,Not Specified,"['Guzape', 'Abuja', 'Abuja-Fct', 'Fctabuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2021/08/AZZ1-704x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/08/AB3-1-503x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/08/AB1A-1.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/08/AB4-1-512x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/08/AB5-1-524x467.png']",https://www.abujaproperties.com/properties/luxury-4-bedroom-detached-duplex-at-guzape/,12,2024-02-16 04:20:09.809044
22933,Exclusive flat Residential Land in Asokoro,"A flat residential land in Asokoro measuring 2,390sqm is available for sale. This land already has a building foundation with approvals. Title document is CofO.",Sales,Housing,Available,1480,"NGN 130,000,000",Not Specified,None,Asokoro,"Abuja, Abuja FCT, FCT,ABUJA",Asokoro,"Abuja, Abuja FCT",Nigeria,Not Specified,"['Asokoro', 'Abuja', 'Abuja-Fct', 'Fctabuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2020/01/AS1-623x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2020/01/AS2.png']",https://www.abujaproperties.com/properties/residential-land-in-asokoro-measuring-2300sqm/,12,2024-02-16 04:20:11.365206
25342,Brand New Luxury 3 Bedroom Pent House,Brand new luxury 3 Bedroom Pent-house duplex is available for sale at Jahi in a very serene residential location.,Sales,Housing,Available,393,"NGN 125,000,000","1,236.00 sq. ft","{'rooms': '3', 'bedrooms': '3', 'bathrooms': '4'}",Not Specified,"Abuja, Abuja FCT",Jahi District,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Jahi-District', 'Abuja', 'Abuja-Fct']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2023/03/AR1.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/03/AR3-469x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/03/AR4-468x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/03/AR5-466x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/03/AR6.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/03/AR7-466x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/03/AR8-478x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/03/AR9-482x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/03/AR2-471x467.png']",https://www.abujaproperties.com/properties/brand-new-luxury-3-bedroom-pent-house/,12,2024-02-16 04:20:12.922399
18359,Serviced 4 Bedroom House at Katampe,"A brand new serviced four bedroom house is readily available for sale at Katampe. This property is located at a decent environment close to NEXT supermarket and its on a tarred road. Facilities include: Lawn tennis court, Swimming pool, Gym, Standby generators, Boys quarter, fitted kitchen with cookers, burners, micro wave, walk in closet, 2 large sitting rooms, study room, storage room, borehole, 24 hrs uniform security, interlocked compound.",Sales,Housing,Available,5672,"NGN 125,000,000","2,749.00 sq. ft","{'rooms': '4', 'bedrooms': '4', 'bathrooms': '4', 'year_built': '2015'}",Katampe,Abuja,"abuja, Katampe","Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Abuja', 'Katampe', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/01/KATAMPE-STELLA2-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/KATAMPE-STELLA1-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/Screenshot_2016-01-06-15-55-36_1-835x467.jpg']",https://www.abujaproperties.com/properties/serviced-4-bedroom-house-at-katampe/,12,2024-02-16 04:20:14.520047
19470,Newly Built 4 Bedroom Duplex at Katampe,"Tastefully built and Exquisitely well finished 4 bedroom duplex, plus a room BQ, all rooms ensuite with well designed roof, fitted wardrobe, kitchen cabinet, cooker, etc located in a well secured and serene estate at Katampe district Abuja.",Sales,Housing,Available,5729,"NGN 125,000,000","2,579.00 sq. ft","{'rooms': '4', 'bedrooms': '4', 'bathrooms': '4', 'year_built': '2016', 'garages': '5'}",Katampe,Abuja,Katampe,Not Specified,Nigeria,Not Specified,"['Katampe', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/04/IMAG2648-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/IMAG2628-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/IMAG2629-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/IMAG2630-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/IMAG2634-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/IMAG2635-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/IMAG2638-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/IMAG2642-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/IMAG2644-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/IMAG2647-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/IMAG2649-835x467.jpg']",https://www.abujaproperties.com/properties/newly-built-4-bedroom-duplex-at-katampe/,12,2024-02-16 04:20:16.080870
