property_id,title,description,listing_type,property_type,status,number_of_page_views,price,property_size,miscellaneous_details,address,city,area,state,country,zip,location_tags,contact_info,images_urls,advert_page_link,page,time_last_updated
19830,Lovely 4 Bedroom Duplex at Life Camp,"Tastefully finished 4 bedroom duplex with a boys quarter located in a very serene area of Life camp, Abuja.",Sales,Housing,Available,5541,"NGN 160,000,000",Not Specified,"{'rooms': '4', 'bedrooms': '4', 'bathrooms': '4', 'year_built': '2016', 'garages': '6'}",Life camp,Abuja,Not Specified,Not Specified,Nigeria,Not Specified,['Abuja'],"{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3552-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3547-835x467.jpg']",https://www.abujaproperties.com/properties/lovely-4-bedroom-duplex-at-life-camp/,10,2024-02-16 04:19:27.462084
23698,Luxury 4 Bedroom Bungalow in Wuse,Wuse’s top delight corner piece house fresh in the market.,Sales,Housing,Available,853,"NGN 160,000,000",820.00 sq. ft,"{'rooms': '4', 'bedrooms': '4', 'bathrooms': '5', 'garage_size': '6'}",Not Specified,"Abuja, Abuja FCT, FCT,ABUJA",Wuse II,"Abuja, Abuja FCT",Nigeria,Not Specified,"['Wuse-Ll', 'Abuja', 'Abuja-Fct', 'Fctabuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2019/02/AAQ1.png', 'https://www.abujaproperties.com/wp-content/uploads/2019/02/AAQ2.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/02/AA5-410x467.png']",https://www.abujaproperties.com/properties/luxury-4-bedroom-bungalow-in-wuse/,10,2024-02-16 04:19:29.137582
25913,Brand new Luxury 4 Bedroom duplex for sale,Exquisitely finished 4 Bedroom terrace duplex at Katampe district Abuja is available for sale. This well designed apartment is located within a decent residential area. We currently have the furnished and unfurnished options available.,Sales,Housing,Available,271,"NGN 160,000,000",580.00 sq. ft,"{'rooms': '4', 'bedrooms': '5', 'bathrooms': '5'}",Not Specified,"Abuja, Abuja FCT, Katampe Extension",KATAMPE EXTENSION,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Katampe-Extension', 'Abuja', 'Abuja-Fct', 'Katampe-Extension']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2023/10/20230917_163817-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2023/10/20230915_180313-1-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2023/10/20230917_163819-835x467.jpg']",https://www.abujaproperties.com/properties/brand-new-luxury-4-bedroom-duplex-for-sale/,10,2024-02-16 04:19:31.407610
20948,Brand New 3 Bedroom Duplex in Jabi with ample space,A luxury newly built and exquisitely finished en-suite 3 bedrooms house with a room domestic quarters arrayed with high quality Italian and French architectures suitable for people with class & style which is located in a serene residential environment in Jabi.,Sales,Housing,Available,5563,"NGN 160,000,000",Not Specified,"{'rooms': '3', 'bedrooms': '3', 'bathrooms': '3', 'year_built': '2017', 'garages': '4'}",Jabi,"Abuja, Abuja FCT",Jabi,Abuja,Nigeria,Not Specified,"['Jabi', 'Abuja', 'Abuja-Fct']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2017/05/GJ11-2.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/GJ2.png']",https://www.abujaproperties.com/properties/brand-new-3-bedroom-duplex-in-jabi/,10,2024-02-16 04:19:32.997771
24167,Brand New Luxury 6 Bedroom Mansion at Gaduwa,Super Luxury finished 6 bedroom duplex is available for sale at Gaduwa district Abuja.,Sales,Housing,Available,494,"NGN 160,000,000","1,200.00 sq. ft","{'rooms': '6', 'bedrooms': '6', 'bathrooms': '7', 'year_built': '2021', 'garages': '8'}",Not Specified,"Abuja, Abuja FCT, FCT,ABUJA",Gaduwa,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Gaduwa', 'Abuja', 'Abuja-Fct', 'Fctabuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2021/10/AG1-546x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/10/AG2-535x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/10/AG3-507x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/10/AG3A-524x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/10/AG4-518x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/10/AG5-528x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/10/AG6-517x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/10/AG7-524x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/10/AG8-540x467.png']",https://www.abujaproperties.com/properties/brand-new-luxury-6-bedroom-mansion-at-guzape/,10,2024-02-16 04:19:34.547517
20092,Well finished 3 Bedroom Duplex in Asokoro,Well finished 3 bedroom terrace duplex for sale with Boys quarters and two sitting rooms.,Sales,Housing,Available,5761,"NGN 160,000,000","3,200.00 sq. ft","{'rooms': '3', 'bedrooms': '3', 'bathrooms': '3', 'year_built': '2016', 'garages': '3'}",Asokoro,Abuja,Asokoro,Not Specified,Nigeria,Not Specified,"['Asokoro', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/09/IMAG4189-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/09/IMAG4188-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/09/IMAG4190-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/09/IMAG4192-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/09/IMAG4196-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/09/IMAG4197-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/09/IMAG4198-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/09/IMAG4202-835x467.jpg']",https://www.abujaproperties.com/properties/well-finished-3-bedroom-duplex-in-asokoro/,10,2024-02-16 04:19:36.235281
19805,Decent 4 Bedroom Bungalow at Garki II,"Well finished and luxury 4 bedroom bungalow located at Garki II, Abuja. This house is located at a prime area which is close to the commercial city and it comes with a certificate of occupancy.",Sales,Housing,Available,6028,"NGN 155,000,000",Not Specified,"{'rooms': '4', 'bedrooms': '4', 'bathrooms': '4', 'year_built': '2015', 'garages': '8'}",Garki,Abuja,Garki,Not Specified,Nigeria,II,"['Garki', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/07/IMG-20160722-WA0008-780x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMG-20160722-WA0005-780x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMG-20160722-WA0007-780x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMG-20160722-WA0009-780x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMG-20160723-WA0006-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMG-20160723-WA0007-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMG-20160723-WA0008-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMG-20160723-WA0010-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMG-20160723-WA0009-835x467.jpg']",https://www.abujaproperties.com/properties/decent-4-bedroom-bungalow-at-garki-ii/,10,2024-02-16 04:19:37.757853
25404,Luxury 4 Bedroom Duplex at Jahi,"Brand new spacious and well finished 4 Bedroom duplex is available for sale at Jahi  district, Abuja.",Sales,Housing,Available,346,"NGN 150,000,000",854.00 sq. ft,"{'rooms': '4', 'bedrooms': '5', 'bathrooms': '5'}",Not Specified,"Abuja, Abuja FCT, F.C.T, FCT,ABUJA",Jahi,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Jahi', 'Abuja', 'Abuja-Fct', 'F-C-T', 'Fctabuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2023/03/AW1-642x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/03/AW2-548x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/03/AW3A-522x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/03/AW2A.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/03/AW4-366x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/03/AW5-468x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/03/AW6-345x467.png']",https://www.abujaproperties.com/properties/luxury-4-bedroom-duplex-at-jahi/,10,2024-02-16 04:19:39.307395
25700,Brand New Luxury 5 Bedroom Duplex at Jahi,Brand New Luxury 5 Bedroom Tasteful Finished Duplex is available for sale at Jahi District.,Sales,Housing,Available,291,"NGN 150,000,000",325.00 sq. ft,"{'rooms': '5', 'bedrooms': '6', 'bathrooms': '6'}",Not Specified,"Abuja, Abuja FCT, FCT,ABUJA",Jahi,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Jahi', 'Abuja', 'Abuja-Fct', 'Fctabuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2023/05/AJ1-697x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/05/AJ2-705x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/05/AJ3-694x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/05/AJ4-698x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/05/aj5-722x467.png']",https://www.abujaproperties.com/properties/brand-new-luxury-5-bedroom-duplex-at-jahi/,10,2024-02-16 04:19:41.031974
24433,Brand New Luxury 4 Bedroom Terrace Duplex at Jabi,Brand New Luxury 4 Bedroom terrace duplex is available for sale at Jabi in a very serene residential location.,Sales,Housing,Available,353,"NGN 150,000,000","1,622.00 sq. ft","{'rooms': '4', 'bedrooms': '4', 'bathrooms': '5'}",Not Specified,"Abuja, Abuja FCT, FCT,ABUJA",Jabi,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Jabi', 'Abuja', 'Abuja-Fct', 'Fctabuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2022/02/AJ1-715x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/02/AJ2-688x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/02/AJ3-710x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/02/AJ4-716x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/02/AJ5-693x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/02/AJ6-717x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/02/AJ7-717x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/02/AJ8-707x467.png']",https://www.abujaproperties.com/properties/brand-new-luxury-4-bedroom-terrace-duplex-at-jabi/,10,2024-02-16 04:19:42.745275
