property_id,title,description,listing_type,property_type,status,number_of_page_views,price,property_size,miscellaneous_details,address,city,area,state,country,zip,location_tags,contact_info,images_urls,advert_page_link,page,time_last_updated
21767,Decent 6 Bedroom Detached Duplex in Jabi,"Lovely 6 bedroom detached duplex with two room boys quarter at Jabi district, with ample parking space, 24 hours security, borehole, interlocked compound, generators, all rooms ensuite, large master bedroom in a serene residential location.",Rentals,Housing,Available,5651,"NGN 12,000,000",Not Specified,"{'rooms': '6', 'bedrooms': '8', 'bathrooms': '8', 'year_built': '2017', 'garages': '6'}",Not Specified,"Abuja, Abuja FCT",Jabi,Abuja,Nigeria,Not Specified,"['Jabi', 'Abuja', 'Abuja-Fct']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2018/02/M1-631x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/02/M2-634x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/02/M3-633x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/02/M4-629x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/02/M5-626x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/02/M6-634x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/02/M7-608x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/02/M8.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/02/M9-632x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/02/M10-630x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/02/M11-1-629x467.png']",https://www.abujaproperties.com/properties/decent-6-bedroom-detached-duplex-in-jabi/,23,2024-02-16 04:20:34.369320
19868,Well finished 4 Bedroom House at Wuse II,"A well finished terrace duplex is available in Wuse II for rent. This lovely 4bedroom comes clean with a room bq, gym house, swimming pool and space to park 4 cars in the compound.",Rentals,Housing,Available,5526,"NGN 12,000,000",Not Specified,"{'rooms': '4', 'bedrooms': '4', 'bathrooms': '4', 'year_built': '2015', 'garages': '4'}",Wuse II,Abuja,Wuse II,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Wuse-Ll', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/01/aaaaaa-426x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3649-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3663-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3664-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3665-1-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3666-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3669-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3657-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3656-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3655-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3654-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3653-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3652-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3647-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3646-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3643-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3640-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3639-835x467.jpg']",https://www.abujaproperties.com/properties/well-finished-4-bedroom-house-at-wuse-ii/,23,2024-02-16 04:20:35.888778
21735,Decent 3 Bedroom Duplex in Maitama,"Well built and spacious 3 bedroom Terrace Duplex in Maitama with 2 sitting rooms, ample parking space, Boys Quarter, Air-conditioners, Fitted Kitchen and other great amenities is available for rent in Maitama.",Rentals,Housing,Available,5552,"NGN 12,000,000",Not Specified,"{'rooms': '3', 'bedrooms': '3', 'bathrooms': '4', 'year_built': '2016', 'garages': '4'}",MAITAMA,"Abuja, Abuja FCT, Maitama",Maitama,Abuja,Nigeria,Not Specified,"['Maitama', 'Abuja', 'Abuja-Fct', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2018/02/MM1.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/02/MM2.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/02/MM3.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/02/MM3B-625x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/02/MM4.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/02/MM4B.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/02/MM5-631x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/02/MM6-575x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/02/MM7-614x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/02/MM8-610x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/02/MM9-628x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/02/MM10-630x467.png']",https://www.abujaproperties.com/properties/decent-3-bedroom-duplex-in-maitama-with-bq/,23,2024-02-16 04:20:37.416879
19335,Serviced 3 Bedroom Apartment at Maitama,"Luxury serviced 3 Bedroom Apartment with all rooms ensuite, fitted kitchen, A.C in all rooms, Car-port with paved compound, swimming pool, Gym, Boys Quarter. This property is very well maintained and its located in a high brow area at Maitama.",Rentals,Housing,Available,1319,"NGN 12,000,000",Not Specified,"{'rooms': '3', 'bedrooms': '3', 'bathrooms': '3'}",Maitama,Maitama,Maitama,Not Specified,Nigeria,Not Specified,"['Maitama', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/04/Screen-Shot-2016-04-01-at-4.23.29-PM-1.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/Screen-Shot-2016-04-01-at-4.24.08-PM.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/Screen-Shot-2016-04-01-at-4.24.04-PM.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/Screen-Shot-2016-04-01-at-4.23.56-PM.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/Screen-Shot-2016-04-01-at-4.23.50-PM.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/Screen-Shot-2016-04-01-at-4.23.47-PM.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/Screen-Shot-2016-04-01-at-4.24.17-PM.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/Screen-Shot-2016-04-01-at-4.24.36-PM-1.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/Screen-Shot-2016-04-01-at-4.24.39-PM.png']",https://www.abujaproperties.com/properties/luxury-serviced-3-bedroom-apartment-at-maitama/,23,2024-02-16 04:20:38.991809
18196,Luxury 4 Bedroom House for Rent in Maitama,"Tastefully designed and constructed 4 Bedroom house for rent at Maitama. This property comes fully serviced and very large compound. Features include: Swimming pool, Generator, Security post, all rooms en-suite, air-conditioners, play ground area, fitted kitchen.",Rentals,Housing,Available,1992,"NGN 12,000,000",Not Specified,"{'rooms': '4', 'bedrooms': '4', 'bathrooms': '4', 'year_built': '2014'}",Not Specified,Maitama,Maitama,Not Specified,Nigeria,Not Specified,"['Maitama', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/01/Wuse1-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/Wuse2-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/Wuse3-835x467.jpg']",https://www.abujaproperties.com/properties/luxury-4-bedroom-house-for-rent-in-maitama/,23,2024-02-16 04:20:40.543309
19792,Luxury 8 units of 3 bedroom apartment,"Luxury 8 units of 3 bedroom apartment is now available for lease at Maitama, Abuja.",Rentals,Housing,Available,1375,"NGN 12,000,000",Not Specified,"{'rooms': '3', 'bedrooms': '3', 'bathrooms': '3', 'year_built': '2015', 'garages': '16'}",Maitama,Maitama,Maitama,Not Specified,Nigeria,Not Specified,"['Maitama', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3130-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/ax3-422x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/ax4-542x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/ax5-478x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/ax6-730x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/ax7-549x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/ax8-532x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3123-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3125-835x467.jpg']",https://www.abujaproperties.com/properties/19792/,23,2024-02-16 04:20:42.163500
20402,Decent 2 Bedroom Apartment in Maitama,Lovely 2 bedroom terrace apartment located at Maitama district is available for rent.,Rentals,Housing,Available,5354,"NGN 12,000,000",Not Specified,"{'rooms': '2', 'bedrooms': '2', 'bathrooms': '2', 'year_built': '2014', 'garages': '3', 'available_from': '2016'}",Maitama,"Abuja, Maitama",Maitama,Not Specified,Nigeria,Not Specified,"['Maitama', 'Abuja', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/12/aaaa1-1-665x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/12/ada2-661x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/12/aer3-371x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/12/asf3-656x467.png']",https://www.abujaproperties.com/properties/decent-2-bedroom-apartment-in-maitama/,23,2024-02-16 04:20:43.752187
18628,A Superb  5 Bedroom House at Wuse II,"A well presented 5 bedroom semi-detached duplex is available for rent at the heart of Wuse II district Abuja, It comes with  a completely separate two bedroom boys quarter with impressive parking.",Rentals,Housing,Available,5687,"NGN 12,000,000","3,022.00 sq. ft","{'rooms': '5', 'bedrooms': '5', 'bathrooms': '5', 'year_built': '2016-01-08'}",Wuse II,Abuja,Wuse II,Not Specified,Nigeria,Not Specified,"['Wuse-Ll', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1702-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1687-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1689-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1690-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1693-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1697-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1695-1-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1701-835x467.jpg']",https://www.abujaproperties.com/properties/a-superb-well-presented-5-bedroom-house-at-wuse-ii/,23,2024-02-16 04:20:45.298658
19529,Lovely 4 Bedroom Duplex at Maitama,"Lovely 4 bedroom duplex with 1 room boys’ quarter in Maitama, Abuja.",Rentals,Housing,Available,1241,"NGN 12,000,000",Not Specified,"{'rooms': '4', 'bedrooms': '4', 'year_built': '2016', 'garages': '6'}",Maitama,Maitama,Maitama,Not Specified,Nigeria,Not Specified,"['Maitama', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/05/Screen-Shot-2016-05-05-at-3.48.53-PM-835x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/05/Screen-Shot-2016-05-05-at-3.44.17-PM-835x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/05/Screen-Shot-2016-05-05-at-3.48.46-PM-835x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/05/Screen-Shot-2016-05-05-at-3.48.49-PM-835x467.png']",https://www.abujaproperties.com/properties/lovely-4-bedroom-duplex-at-maitama/,23,2024-02-16 04:20:46.786635
19450,Massive 5 Bedroom Duplex at Asokoro,A high quality 5 bedroom duplex is available for rent at Asokoro district Abuja. This spacious duplex comes with 4 room guest chalet and all the rooms and sitting rooms have air-conditioners with balcony,Rentals,Housing,Available,5750,"NGN 12,000,000","1,200.00 sq. ft","{'rooms': '5', 'bedrooms': '5', 'year_built': '2015'}",Asokoro,Abuja,Asokoro,Not Specified,Nigeria,District,"['Asokoro', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/04/IMAG2601-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/IMAG2608-1-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/IMAG2609-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/IMAG2610-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/IMAG2614-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/IMAG2615-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/IMAG2597-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/IMAG2599-1-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/IMAG2605-835x467.jpg']",https://www.abujaproperties.com/properties/massive-5-bedroom-duplex-at-asokoro/,23,2024-02-16 04:20:48.420383
18933,Well Built 4 Bedroom Duplex at Maitama,Quality four bedroom house is available for rent at Maitama district. This property has solid finishing and good compound space.,Rentals,Housing,Available,1252,"NGN 12,000,000","1,200.00 sq. ft","{'rooms': '4', 'bedrooms': '5', 'bathrooms': '5', 'year_built': '2013'}",Maitama,Maitama,Maitama,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Maitama', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/02/IMAG2057-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/02/IMAG2049-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/02/IMAG2052-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/02/IMAG2055-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/02/IMAG2056-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/02/IMAG2031-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/02/IMAG2032-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/02/IMAG2034-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/02/IMAG2036-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/02/IMAG2037-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/02/IMAG2038-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/02/IMAG2042-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/02/IMAG2043-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/02/IMAG2045-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/02/IMAG2048-835x467.jpg']",https://www.abujaproperties.com/properties/well-built-4-bedroom-duplex-at-maitama/,23,2024-02-16 04:20:49.977464
20329,Well finished Luxury 4 Bedroom House in Maitama,Luxury 4 bedroom apartment all en-suite is available in Maitama for rent. This is one of the most secured and among the most beautiful environment in FCT Abuja.,Rentals,Housing,Available,1491,"NGN 12,000,000",Not Specified,"{'rooms': '4', 'bedrooms': '4', 'bathrooms': '5', 'year_built': '2016', 'garages': '5', 'garage_size': '349', 'available_from': '2016'}",Maitama,Maitama,Maitama,Not Specified,Nigeria,Not Specified,"['Maitama', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/12/aada1-707x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/12/aa43-702x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/12/aaa5-690x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/12/aaa6-703x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/12/aaaa3-1-709x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/12/aaaa11-710x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/12/aaaaa2-701x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/12/aaaaaa444-698x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/12/aaa2-713x467.png']",https://www.abujaproperties.com/properties/luxury-4-bedroom-house-in-maitama/,23,2024-02-16 04:20:51.562718
20043,Beautiful 4 Bedroom House in Maitama,"Beautiful 4 Bedroom Detached Duplex with all rooms en-suite is available for rent. Other features includes:  Tiled floors, a Fitted Kitchen, ample parking space in a very large compound, Green area, Boys quarters.",Rentals,Housing,Available,1430,"NGN 11,000,000",Not Specified,"{'rooms': '4', 'bedrooms': '4', 'bathrooms': '4', 'year_built': '2015', 'garages': '10'}",Maitama,Maitama,Maitama,Not Specified,Nigeria,Not Specified,"['Maitama', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/09/IMAG3964-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/09/IMAG3965-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/09/IMAG3966-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/09/IMAG3968-835x467.jpg']",https://www.abujaproperties.com/properties/beautiful-4-bedroom-house-in-maitama/,23,2024-02-16 04:20:53.057471
