property_id,title,description,listing_type,property_type,status,number_of_page_views,price,property_size,miscellaneous_details,address,city,area,state,country,zip,location_tags,contact_info,images_urls,advert_page_link,page,time_last_updated
24162,Spacious 6 Bedroom Duplex at Wuse 2,Spacious 6 Bedroom duplex is available for sale at Wuse 2 at a very serene residential location.,Sales,Housing,Available,428,"NGN 700,000,000",900.00 sq. ft,"{'rooms': '6', 'bedrooms': '6'}",Not Specified,"Abuja, Abuja FCT, FCT,ABUJA",Wuse II,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Wuse-Ll', 'Abuja', 'Abuja-Fct', 'Fctabuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2022/12/AA1-525x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/12/AA3-525x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/12/AA4-528x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2019/10/AW3.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/12/AA2-483x467.png']",https://www.abujaproperties.com/properties/spacious-5-bedroom-duplex-at-wuse-2/,3,2024-02-16 04:19:27.877886
22032,Luxury 5 Bedroom Duplex in Maitama,"A brand new luxury 5 bedroom duplex is available for outright sale in Maitama, Abuja. This quality house is birthed to feature and accommodate residential purposes.",Sales,Housing,Available,1179,"NGN 700,000,000",789.00 sq. ft,"{'rooms': '4', 'bedrooms': '5', 'bathrooms': '5', 'year_built': '2017'}",Maitama,"Abuja, Abuja FCT, Maitama",Maitama,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Maitama', 'Abuja', 'Abuja-Fct', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2019/02/A5-742x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/02/A320-732x467.png']",https://www.abujaproperties.com/properties/decent-office-space-in-maitama-for-rent/,3,2024-02-16 04:19:29.551719
25925,Brand new Luxury 6 Bedroom Mansion,Brand new Luxury 6 Bedroom duplex is available for sale at Ministers quarters in a very serene residential location.,Sales,Housing,Available,379,"NGN 700,000,000",859.00 sq. ft,"{'rooms': '6', 'bedrooms': '6', 'bathrooms': '8'}",Ministers Quarters,"Abuja, Abuja FCT, Ministers Quarters",Mabushi,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Mabushi', 'Abuja', 'Abuja-Fct', 'Ministers-Quarters']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2023/10/IMG-20231022-WA0023-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2023/10/IMG-20231022-WA0032-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2023/10/IMG-20231022-WA0030-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2023/10/IMG-20231022-WA0031-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2023/10/IMG-20231022-WA0027-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2023/10/IMG-20231022-WA0028-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2023/10/IMG-20231022-WA0029-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2023/10/IMG-20231022-WA0026-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2023/10/IMG-20231022-WA0025-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2023/10/IMG-20231022-WA0024-835x467.jpg']",https://www.abujaproperties.com/properties/brand-new-luxury-6-bedroom-mansion-2/,3,2024-02-16 04:19:32.295955
21287,Brand New 8 Bedroom Duplex in Maitama,"A brand new 8 bedroom detached duplex is available for sale in the heart of Maitama district, Abuja.",Sales,Housing,Available,6005,"NGN 700,000,000",Not Specified,"{'rooms': '10', 'bedrooms': '8', 'bathrooms': '10', 'year_built': '2017', 'garages': '7'}",Maitama,"Abuja, Abuja FCT, Maitama",Maitama,Abuja,Nigeria,Not Specified,"['Maitama', 'Abuja', 'Abuja-Fct', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2017/10/M102-643x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/N104-631x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/M12-627x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/M108-622x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/M105-633x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/M111-625x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/M10-629x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/M112-646x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/M13B-394x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/M13-632x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/M110-638x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/M9-630x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/M8-632x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/M6B-625x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/M6-628x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/M4-1-634x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/M3-1-633x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/M2-1-625x467.png']",https://www.abujaproperties.com/properties/brand-new-8-bedroom-duplex-in-maitama/,3,2024-02-16 04:19:33.902233
20994,"Land in Maitama measuring 1,534 sqm","A residential land in Maitama measuring 1,534sqm with  CofO and on a tarred road is available for outright sale. The land is available for viewing and its located in a very good district in Maitama.",Sales,Land,Available,5332,"NGN 650,000,000",Not Specified,None,Maitama,"Abuja, Abuja FCT, Maitama",Maitama,Abuja,Nigeria,Not Specified,"['Maitama', 'Abuja', 'Abuja-Fct', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/05/az1.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/mmmmmz.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/05/mmmmmz-1.png']",https://www.abujaproperties.com/properties/residential-land-in-maitama-measuring-1534-sqm/,3,2024-02-16 04:19:35.255757
23731,Spacious 6 Bedroom Duplex in Maitama,"Spacious 6 Bedroom duplex is available for sale at Maitama District, Abuja.  This desirable property is enviably located in a good quite residential area.",Sales,Housing,Available,781,"NGN 650,000,000",Not Specified,"{'rooms': '6', 'bedrooms': '7', 'bathrooms': '7', 'year_built': '2021', 'garages': '8'}",Not Specified,"Abuja, Abuja FCT, FCT,ABUJA, Maitama",Maitama,"Abuja, Abuja FCT",Nigeria,Not Specified,"['Maitama', 'Abuja', 'Abuja-Fct', 'Fctabuja', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}",['https://www.abujaproperties.com/wp-content/uploads/2021/03/amm1-1-696x467.png'],https://www.abujaproperties.com/properties/brand-new-luxury-6-bedroom-duplex-in-maitama/,3,2024-02-16 04:19:38.031694
21309,Decent 6 Bedroom Mansion in Maitama,"A brand new 6 bedroom detached duplex is available for sale in the heart of Maitama district, Abuja.",Sales,Housing,Available,6242,"NGN 650,000,000","1,483.00 sq. ft","{'rooms': '8', 'bedrooms': '10', 'bathrooms': '10', 'year_built': '2017', 'garages': '6'}",Maitama,"Abuja, Abuja FCT, Maitama",Maitama,Abuja,Nigeria,Not Specified,"['Maitama', 'Abuja', 'Abuja-Fct', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2017/10/N1-704x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/N2-631x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/N2B-632x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/N3-633x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/N4-633x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/N5.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/N6-628x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/N7-630x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/N8-629x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/10/N10-636x467.png']",https://www.abujaproperties.com/properties/decent-6-bedroom-mansion-in-maitama/,3,2024-02-16 04:19:39.601217
18416,6 Bedroom Duplex at Wuse 2,"Spacious six bedroom duplex is available for sale at Wuse 2. This house was recently built and has a very large compound. It comes with two room boys quarters and its sitting on a land measuring 2,150sqm.",Sales,Housing,Available,5739,"NGN 600,000,000",Not Specified,None,Wuse 2,Abuja,Wuse II,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Wuse-Ll', 'Abuja']",None,"['https://www.abujaproperties.com/wp-content/uploads/2016/01/AAA1-1.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/AAA3.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/AAA2.png']",https://www.abujaproperties.com/properties/4-bedroom-twin-duplex-at-apo-legislative-quarters-for-sale/,3,2024-02-16 04:19:41.194936
18455,Strategic Luxury Hotel at Utako with 17 Rooms,"A well structured and designed 17 room hotel is available for sale at Utako. This hotel comes with 2 presidential suites, swimming pool, restaurant, 2 bars, green area, massive parking space, generator 200Kva. Return on investment is high in the location, its located close to the popular Chida hotel.",Sales,Housing,Available,5910,"NGN 600,000,000","3,823.00 sq. ft","{'rooms': '17', 'bedrooms': '19', 'bathrooms': '19', 'year_built': '2012'}",Utako,Abuja,Utako,Not Specified,Nigeria,Not Specified,"['Utako', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/01/IMG-20160115-WA0007-2-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMG-20160115-WA0009-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMG-20160115-WA0010-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMG-20160115-WA0011-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMG-20160115-WA0012-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMG-20160115-WA0014-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMG-20160115-WA0015-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMG-20160115-WA0016-835x467.jpg']",https://www.abujaproperties.com/properties/hotel-in-utako-with-17-rooms/,3,2024-02-16 04:19:43.072845
18787,5 Bedroom Detached House at Maitama,A five bedroom detached house with 2 guest chalets is available for sale. This property is located in a crescent and its in a serene quiet environment. The land is measuring approximately 856sqm and it comes with CofO (Certificate of Occupancy) This property is a good investment and has high Return on Investment.,Sales,Housing,Available,1380,"NGN 600,000,000",856.00 sq. ft,"{'rooms': '5', 'bedrooms': '7', 'bathrooms': '7', 'year_built': '2008'}",Maitama,Maitama,Maitama,Not Specified,Nigeria,Not Specified,"['Maitama', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}",['https://www.abujaproperties.com/wp-content/uploads/2016/01/Screenshot_2016-01-26-16-16-07_1-835x467.jpg'],https://www.abujaproperties.com/properties/5-bedroom-detached-house-at-maitama/,3,2024-02-16 04:19:44.669655
