property_id,title,description,listing_type,property_type,status,number_of_page_views,price,property_size,miscellaneous_details,address,city,area,state,country,zip,location_tags,contact_info,images_urls,advert_page_link,page,time_last_updated
19189,Massive 12 Bedroom Duplex at Wuse II,"A massive and  spacious 12 bedroom duplex is available for sale at Wuse II. This lovely property comes on a land size of 2,800sqm and it has 3 bedroom guest chalet, 2 bedroom boys quarter and a massive parking space, green area, satellite, laundry, play ground.",Rentals,Housing,Available,5868,"NGN 25,000,000","2,800.00 sq. ft","{'rooms': '12', 'bedrooms': '12', 'bathrooms': '12', 'year_built': '2012', 'garages': '20'}",Wuse II,Abuja,Wuse II,Not Specified,Nigeria,Not Specified,"['Wuse-Ll', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2341-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2337-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2338-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2339-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2342_BURST002_COVER-835x467.jpg']",https://www.abujaproperties.com/properties/massive-12-bedroom-duplex-at-wuse-ii/,19,2024-02-16 04:20:03.530355
20388,Well built 6 Bedroom Duplex in Maitama,Luxury 6 Bedroom Mansion in one of the most secured and quiet residential area in Maitama.,Rentals,Housing,Available,1308,"NGN 25,000,000",Not Specified,"{'rooms': '6', 'bedrooms': '6', 'bathrooms': '6', 'year_built': '2015'}",Maitama,Maitama,Maitama,Not Specified,Nigeria,Not Specified,"['Maitama', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/12/b1-707x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/12/b2-710x467.png']",https://www.abujaproperties.com/properties/well-built-6-bedroom-duplex-in-maitama/,19,2024-02-16 04:20:05.119568
22056,Luxury 4 bedroom Duplex in Maitama,"Massive Luxury 4 Bedroom Apartment in Maitama, Abuja is available for rent.",Rentals,Housing,Available,1444,"NGN 25,000,000",Not Specified,"{'rooms': '7', 'bedrooms': '9', 'bathrooms': '9', 'year_built': '2015', 'garages': '12'}",Maitama,"Abuja, Abuja FCT, Maitama",Maitama,Abuja,Nigeria,Not Specified,"['Maitama', 'Abuja', 'Abuja-Fct', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/04/AT1-695x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/AT2-694x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/AT3-689x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/AT6-691x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/AT7-696x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/AT9-700x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/04/AT8.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/04/AM3-1-628x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/04/AM4-3-633x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/04/AM5-2-628x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/04/AM6-2.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/04/AM7-1-632x467.png']",https://www.abujaproperties.com/properties/lovely-7-bedroom-duplex-in-maitama-2/,19,2024-02-16 04:20:06.915955
23933,Decent 6 Bedroom Duplex at Maitama,Decent 6 bedroom detached duplex is available for rent at Maitama Abuja.,Rentals,Housing,Available,722,"NGN 25,000,000","3,242.00 sq. ft","{'rooms': '6', 'bedrooms': '7', 'bathrooms': '7'}",Not Specified,"Abuja, Abuja FCT, FCT,ABUJA, Maitama",Maitama,"Abuja, Abuja FCT",Nigeria,Not Specified,"['Maitama', 'Abuja', 'Abuja-Fct', 'Fctabuja', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2021/06/A1-600x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/06/A2-688x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/06/A3-697x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/06/A4-696x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/06/A5-689x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/06/A6-681x467.png']",https://www.abujaproperties.com/properties/decent-6-bedroom-duplex-at-maitama/,19,2024-02-16 04:20:08.503245
23456,Decent 5 Bedroom Duplex in Maitama,Decent 5 bedroom detached duplex is available for rent in Maitama district Abuja.,Rentals,Housing,Available,1009,"NGN 25,000,000",Not Specified,"{'rooms': '5', 'bedrooms': '8', 'bathrooms': '8'}",Not Specified,"Abuja, FCT,ABUJA, Maitama",Maitama,"Abuja, Abuja FCT",Nigeria,Not Specified,"['Maitama', 'Abuja', 'Fctabuja', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2020/11/AZ1-692x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2020/11/AZ1B-699x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2020/11/AZ2-696x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2020/11/AZ3-695x467.png']",https://www.abujaproperties.com/properties/decent-5-bedroom-duplex-in-maitama-2/,19,2024-02-16 04:20:10.190948
25875,Brand New Luxury 3 Bedroom Serviced Duplex,Brand new Luxury 3 Bedroom duplex is available for rent at Maitama district in a very serene residential location.,Rentals,Housing,Available,375,"NGN 25,000,000","2,523.00 sq. ft","{'rooms': '3', 'bedrooms': '4'}",Not Specified,"Abuja, Abuja FCT, F.C.T, FCT,ABUJA, Maitama",Maitama,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Maitama', 'Abuja', 'Abuja-Fct', 'F-C-T', 'Fctabuja', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2023/09/AM1-613x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/09/AM2-718x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/09/AM3-686x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/09/AM4-722x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/09/AM5-723x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/09/AM6-406x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/09/AM7-728x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/09/AM9-729x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/09/AM10-728x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/09/AM11-734x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/09/AM12-713x467.png']",https://www.abujaproperties.com/properties/brand-new-luxury-3-bedroom-serviced-duplex/,19,2024-02-16 04:20:11.852818
24899,Decent Luxury 5 Bedroom Mansion at Asokoro,A tastefully finished 5 bedroom mansion is available for rent in Asokoro district Abuja. The house is fully serviced with great facilities and designs. The internal doors are very solid bullet proof doors with ample area and plenty green area.,Rentals,Housing,Available,535,"NGN 25,000,000",674.00 sq. ft,"{'rooms': '5', 'bedrooms': '5', 'bathrooms': '6'}",Not Specified,"Abuja, Abuja FCT, FCT,ABUJA",Asokoro,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Asokoro', 'Abuja', 'Abuja-Fct', 'Fctabuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2022/08/AS1.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/08/AS2.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/08/AS3.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/08/AS4.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/08/AS5.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/08/AS6.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/08/AS7.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/08/AS8.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/08/AS9.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/08/AS10.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/08/AS11.png']",https://www.abujaproperties.com/properties/decent-luxury-5-bedroom-mansion-at-asokoro/,19,2024-02-16 04:20:13.615021
24966,Luxury 8 units of 3 Bedroom Apartment at Maitama,Brand new Luxury Tastefully finished 3 bedroom terrace duplex is available for rent at Maitama district Abuja.,Rentals,Housing,Available,637,"NGN 24,000,000","6,423.00 sq. ft","{'rooms': '4', 'bedrooms': '4', 'bathrooms': '5'}",Not Specified,"Abuja FCT, Maitama",Maitama,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Maitama', 'Abuja-Fct', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2022/10/AD1-1.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/10/AD1.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/10/AD2-593x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/10/AP1-745x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/10/AP3-413x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/10/AP4-408x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/10/AP5-396x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/10/AP6-412x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/10/AP7-403x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/10/AP8-737x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/10/AP2-434x467.png']",https://www.abujaproperties.com/properties/luxury-4-bedroom-duplex-at-maitama/,19,2024-02-16 04:20:15.152266
19747,Massive 4 Bedroom House with Green Area  in Maitama,"Lovely 4 bedroom house with 1 room boys quarter, walk-in closets, green area, swimming pool.",Rentals,Housing,Available,1421,"NGN 20,000,000","2,032.00 sq. ft","{'rooms': '4', 'bedrooms': '4', 'bathrooms': '4', 'year_built': '2013'}",Maitama,Maitama,Maitama,Not Specified,Nigeria,Not Specified,"['Maitama', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3318-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3321-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3322-835x467.jpg']",https://www.abujaproperties.com/properties/massive-4-bedroom-house-with-green-area-in-maitama/,19,2024-02-16 04:20:16.780413
21463,Decent Luxury 5 Bedroom Duplex in Wuse,Decent Luxury 5 bedroom of tastefully finished duplex located in Wuse district is available for rent.,Rentals,Housing,Available,5467,"NGN 20,000,000",Not Specified,"{'rooms': '5', 'bedrooms': '6', 'bathrooms': '6', 'year_built': '2015'}",Wuse,Abuja,Other Locations,Abuja,Nigeria,Not Specified,"['Other-Locations', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2017/12/STT11.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/12/ST1.png']",https://www.abujaproperties.com/properties/decent-5-bedroom-duplex-in-wuse/,19,2024-02-16 04:20:18.350646
