property_id,title,description,listing_type,property_type,status,number_of_page_views,price,property_size,miscellaneous_details,address,city,area,state,country,zip,location_tags,contact_info,images_urls,advert_page_link,page,time_last_updated
21948,"Land measuring 1,500sqm at Jabi",Property Description,Sales,Land,Available,5290,"NGN 300,000,000","1,500.00 sq. ft",None,JABI,"Abuja, Abuja FCT",Jabi,Abuja,Nigeria,Not Specified,"['Jabi', 'Abuja', 'Abuja-Fct']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}",['https://www.abujaproperties.com/wp-content/uploads/2018/04/LUGBE-LAND1.png'],https://www.abujaproperties.com/properties/land-in-lugbe-measuring-1-hectare/,6,2024-02-16 04:19:27.250827
19008,"School Plot measuring 4,200sqm at Jahi with CofO","A fenced school plot located at Jahi measuring 4,200 sqm is available for sale with CofO.",Sales,Land,Available,5876,"NGN 300,000,000","4,200.00 sq. ft",None,Jahi,Abuja,Jahi,Not Specified,Nigeria,Not Specified,"['Jahi', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}",['https://www.abujaproperties.com/wp-content/uploads/2016/02/Screen-Shot-2016-02-08-at-1.00.00-PM-1.png'],https://www.abujaproperties.com/properties/lovely-school-plot-at-jahi-measuring-4200-sqm/,6,2024-02-16 04:19:28.469591
25620,Brand New Luxury 5 Bedroom Mansion at Wuye,"Brand new Luxury Tastefully finished 5 bedroom detached mansion is available for sale at Wuye, Abuja.",Sales,Housing,Available,716,"NGN 300,000,000","1,623.00 sq. ft","{'rooms': '5', 'bedrooms': '6', 'bathrooms': '5'}",Not Specified,"Abuja, Abuja FCT, wuye",Wuye,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Wuye', 'Abuja', 'Abuja-Fct', 'Wuye']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2023/05/AE1-779x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/05/AE2-671x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/05/AE3-402x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/05/AE4-411x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/05/AE5-726x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/05/AE6-680x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/05/AE7-378x467.png']",https://www.abujaproperties.com/properties/brand-new-luxury-5-bedroom-mansion-at-wuye/,6,2024-02-16 04:19:30.564447
23391,6 Bedroom Detached Duplex in Wuse 2,A Luxury 6 bedroom detached duplex is available for sale at Wuse 2 district Abuja.,Sales,Housing,Available,950,"NGN 300,000,000",Not Specified,"{'rooms': '6', 'bedrooms': '8', 'bathrooms': '8'}",Not Specified,"Abuja FCT, FCT,ABUJA",Wuse II,"Abuja, Abuja FCT",Nigeria,Not Specified,"['Wuse-Ll', 'Abuja-Fct', 'Fctabuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2020/10/BW1A-690x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2020/10/BW1-695x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2020/10/BW2-686x467.png']",https://www.abujaproperties.com/properties/6-bedroom-detached-duplex-in-wuse-2/,6,2024-02-16 04:19:32.653046
19184,Tastefully Detached 7 Bedroom Duplex at Gwarinpa,"A spacious and very decently built 7 bedroom duplex is available for outright sale in Gwarinpa. This lovely property comes with 2 bedroom guest chalet, 2 bedroom boys quarter and a massive parking space.",Sales,Housing,Available,5532,"NGN 300,000,000","2,800.00 sq. ft","{'rooms': '7', 'bedrooms': '11', 'bathrooms': '10', 'year_built': '2015', 'garages': '15'}",Gwarinpa,Abuja,Gwarinpa,Not Specified,Nigeria,Not Specified,"['Gwarinpa', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/03/IMG-20160314-WA0003-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMG-20160314-WA0000-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMG-20160314-WA0002-835x467.jpg']",https://www.abujaproperties.com/properties/tastefully-detached-7-bedroom-duplex-at-gwarinpa/,6,2024-02-16 04:19:34.229720
18783,6 Bedroom Duplex at Maitama,Strategically located is a massive six bedroom detached house at the centre of Maitama district Abuja is available for sale.  This corner piece plot stands out from the rest and its well designed with spacious rooms and all en-suite rooms and a two rooms guest chalet. This is a very good investment property as the return on investment at the location is premium.,Sales,Housing,Available,1851,"NGN 300,000,000","1,120.00 sq. ft","{'rooms': '6', 'bedrooms': '6', 'bathrooms': '8', 'year_built': '2008'}",Maitama,Maitama,Maitama,Not Specified,Nigeria,Not Specified,"['Maitama', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/01/Screenshot_2016-01-26-15-58-47_1-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/Screenshot_2016-01-26-15-59-04_1-835x467.jpg']",https://www.abujaproperties.com/properties/6-bedroom-detached-house-at-maitama/,6,2024-02-16 04:19:36.168932
19932,6 Bedroom Detached Duplex at Maitama,"6 bedroom duplex in Maitama main with large parking space, green area, interlocked compound, street lights, secured location, corner piece, 3 sitting rooms, 2 boys quarters, single gate, security house and lots more",Sales,Housing,Available,1347,"NGN 280,000,000",Not Specified,{'year_built': '2002'},Maitama,Maitama,Maitama,Not Specified,Nigeria,Not Specified,"['Maitama', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3715-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3713-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3717-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3719-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3720-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3722-835x467.jpg']",https://www.abujaproperties.com/properties/6-bedroom-detached-duplex-in-maitama/,6,2024-02-16 04:19:37.698813
25467,Brand New 5 Bedroom Duplex at Guzape,Brand new Luxury Tastefully finished 5 bedroom duplex is available for sale at Guzape district Abuja.,Sales,Housing,Available,258,"NGN 280,000,000",325.00 sq. ft,"{'rooms': '5', 'bedrooms': '5', 'bathrooms': '6'}",Not Specified,"Abuja, Abuja FCT, Guzape",Guzape,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Guzape', 'Abuja', 'Abuja-Fct', 'Guzape']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2023/03/AD1-388x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/03/AD2.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/03/AD3-698x467.png']",https://www.abujaproperties.com/properties/brand-new-5-bedroom-duplex-at-guzape/,6,2024-02-16 04:19:39.370138
19715,Luxury 5 Bedroom Mansion in Gwarinpa,"Executive and well finished 5 bedroom detached duplex with boys quarter, CCTV at a very quiet residential district in Gwarinpa with great facilities.",Sales,Housing,Available,5775,"NGN 280,000,000","1,830.00 sq. ft","{'rooms': '5', 'bedrooms': '5', 'bathrooms': '5', 'year_built': '2016', 'garages': '7'}",Gwarinpa,Abuja,Gwarinpa,Not Specified,Nigeria,Not Specified,"['Gwarinpa', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3416-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3406-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3407-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3409-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3411-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3415-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/07/IMAG3419-835x467.jpg']",https://www.abujaproperties.com/properties/luxury-5-bedroom-mansion-in-gwarinpa/,6,2024-02-16 04:19:41.172809
24252,Brand New Luxury 5 Bedroom Duplex at Mabushi,"A brand new luxury 5 bedroom detached duplex is available for sale in the heart of Wuye district, Abuja.",Sales,Housing,Available,786,"NGN 280,000,000",634.00 sq. ft,"{'rooms': '5', 'bedrooms': '6', 'bathrooms': '6', 'year_built': '2021', 'garages': '5', 'garage_size': '5'}",Not Specified,"Abuja, Abuja FCT, Mabushi",Mabushi,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Mabushi', 'Abuja', 'Abuja-Fct', 'Mabushi']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2021/11/AQ1-554x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/11/AQ2-550x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/11/AQ3.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/11/AQ4.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/11/AQ5.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/11/AQ6.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/11/AQ7.png']",https://www.abujaproperties.com/properties/brand-new-luxury-5-bedroom-duplex-at-mabushi/,6,2024-02-16 04:19:43.070737
