property_id,title,description,listing_type,property_type,status,number_of_page_views,price,property_size,miscellaneous_details,address,city,area,state,country,zip,location_tags,contact_info,images_urls,advert_page_link,page,time_last_updated
19146,New Luxury 6 Bedroom Duplex at Gwarinpa,"A newly built and well finished spacious six bedroom duplex is available for sale at Gwarinpa. This beautiful house comes with a massive basement, ample parking space for 20 cars, guest chalet and two rooms boys quarter. The location of the property is very idle for a family, its within a residential and quite are in the main part of Gwarinpa.",Sales,Housing,Available,5695,"NGN 350,000,000","2,400.00 sq. ft","{'rooms': '6', 'bedrooms': '6', 'year_built': '2016'}",Gwarinpa,Abuja,Gwarinpa,Not Specified,Nigeria,Not Specified,"['Gwarinpa', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2322-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2324-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2320-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2319-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2317-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2316-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2315-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2311-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2310-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2308-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2305-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2304-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2287-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2288-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2291-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2293-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2294-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2297-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2299-1-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2301-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/IMAG2317-1-835x467.jpg']",https://www.abujaproperties.com/properties/new-luxury-6-bedroom-duplex-at-gwarinpa/,5,2024-02-16 04:19:27.061313
21385,Well Finished Brand New 5 Bedroom in Wuse 2,A brand new and spacious luxury 5 bedroom fully detached house with 2 BQ with 2 sitting rooms is available for sale in Wuse 2,Sales,Housing,Available,5538,"NGN 350,000,000",Not Specified,"{'rooms': '5', 'bedrooms': '5', 'bathrooms': '5', 'year_built': '2017'}",Wuse,"Abuja, Abuja FCT",Wuse II,Abuja,Nigeria,II,"['Wuse-Ll', 'Abuja', 'Abuja-Fct']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2017/11/M1A-391x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/11/M3-633x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/11/M4-629x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/11/M5-634x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/11/M7-636x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/11/M10-633x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/11/M9-637x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/11/M9A-627x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/11/M6-1-636x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/11/M8.png', 'https://www.abujaproperties.com/wp-content/uploads/2017/11/mnbnf.png']",https://www.abujaproperties.com/properties/brand-new-5-bedroom-in-wuse-2/,5,2024-02-16 04:19:28.659554
139,Lovely 4 Bedroom Terrace Duplex in Maitama,Exquisitely finished 4 Bedroom Duplex in Maitama . This well designed 4 bedroom semi detached house is located within a lovely residential area.,Sales,Housing,Available,6711,"NGN 350,000,000",Not Specified,"{'rooms': '4', 'bedrooms': '5', 'bathrooms': '5', 'year_built': '2015'}",Maitama,"Abuja, Abuja FCT",Maitama,"Abuja, Abuja FCT",Nigeria,Not Specified,"['Maitama', 'Abuja', 'Abuja-Fct']",None,"['https://www.abujaproperties.com/wp-content/uploads/2021/01/AMA1-708x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2014/05/IMAG1448-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2014/05/IMAG1450-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2021/01/AMA2.png', 'https://www.abujaproperties.com/wp-content/uploads/2014/05/IMAG1453-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2021/01/AMA5.png', 'https://www.abujaproperties.com/wp-content/uploads/2014/05/IMAG1438-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2021/01/AMA4.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/01/AMA6.png']",https://www.abujaproperties.com/properties/7bedroominmaitama/,5,2024-02-16 04:19:31.257888
24742,Brand New 5 Bedroom Duplex at Katampe Extension,Brand new Luxury finished 5 bedroom duplex is available for sale at Katampe Extension at a very serene environment with green area and ample parking space.,Sales,Housing,Available,698,"NGN 350,000,000",983.00 sq. ft,"{'rooms': '5', 'bedrooms': '6', 'bathrooms': '6'}",Not Specified,"Abuja, Abuja FCT, FCT,ABUJA",Katampe,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Katampe', 'Abuja', 'Abuja-Fct', 'Fctabuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2022/04/AAAA1-511x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/04/AAAA2-426x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/04/AN2-389x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/05/AQ1.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/04/AN3-524x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/04/AN4-538x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/04/AN5-491x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/05/AQ2-714x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/05/AQ3-835x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/05/AQ4-474x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/05/AQ5-478x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/05/AQ6-490x467.png']",https://www.abujaproperties.com/properties/brand-new-5-bedroom-duplex-at-katampe-extension/,5,2024-02-16 04:19:33.921377
25606,Brand New Luxury 4 Bedroom Duplex at Guzape,"Brand new Luxury Tastefully finished 4 bedroom detached mansion is available for sale at Guzape, Abuja.",Sales,Housing,Available,195,"NGN 350,000,000",721.00 sq. ft,"{'rooms': '4', 'bedrooms': '6', 'bathrooms': '6'}",Not Specified,"Abuja, Abuja FCT",Not Specified,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Abuja', 'Abuja-Fct']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2023/05/AB5-1-387x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/05/AB1-384x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/05/AB2-647x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/05/AB3-676x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/05/AB3A-676x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/05/AB4-376x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/05/AB5-387x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/05/AB6-674x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/05/AB7-382x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/05/AB8-377x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2023/05/AB9.png']",https://www.abujaproperties.com/properties/brand-new-luxury-4-bedroom-duplex-at-guzape/,5,2024-02-16 04:19:36.282316
23461,5 Bedroom Detached Duplex at Wuse 2,Spacious 5Bedroom House with land Measuring 769sqm is Available for outright sale in Wuse 2.,Sales,Housing,Available,889,"NGN 350,000,000",Not Specified,None,Not Specified,"Abuja, Abuja FCT, FCT,ABUJA",Wuse II,"Abuja, Abuja FCT",Nigeria,Not Specified,"['Wuse-Ll', 'Abuja', 'Abuja-Fct', 'Fctabuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2019/12/AAA3-691x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2019/12/AAA1-694x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2019/12/AAA2-701x467.png']",https://www.abujaproperties.com/properties/spacious-land-in-wuse-2-measuring-2542sqm/,5,2024-02-16 04:19:38.143126
18606,9 Bedroom Detached Duplex at Wuse II,A massive Nine bedroom detached house is available for sale at Wuse II district. The located is very prime with great features such as:,Sales,Housing,Available,5667,"NGN 350,000,000","2,400.00 sq. ft","{'rooms': '9', 'bedrooms': '9', 'bathrooms': '9', 'year_built': '2013'}",Wuse II,Abuja,Wuse II,Not Specified,Nigeria,Not Specified,"['Wuse-Ll', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1617-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1627-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1628-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1629-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1630-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1631-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1634-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1621-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1625-2-835x467.jpg']",https://www.abujaproperties.com/properties/9-bedroom-detached-duplex-at-wuse-ii/,5,2024-02-16 04:19:39.885238
24793,Brand New 5 Bedroom Semi-detached Duplex at Katampe Extension,Brand new luxury 5 Bedroom semi-detached duplex is available for sale at Katampe Extension at a very serene residential location.,Sales,Housing,Available,928,"NGN 350,000,000","1,623.00 sq. ft","{'rooms': '5', 'bedrooms': '5', 'bathrooms': '6'}",Not Specified,"Abuja, Abuja FCT, FCT,ABUJA",Katampe,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Katampe', 'Abuja', 'Abuja-Fct', 'Fctabuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2022/05/AA2-509x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/05/AA1-594x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/05/AA3-426x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/05/AA4-421x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/05/AA5-419x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/05/AA6-424x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/05/AA7-412x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/05/AA8-426x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/05/AA9-427x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/05/AA10-424x467.png']",https://www.abujaproperties.com/properties/brand-new-5-bedroom-semi-detached-duplex-at-katampe-extension/,5,2024-02-16 04:19:41.557444
24410,Brand New 5 Bedroom Detached Duplex at Guzape with Swimming Pool and Green area,Brand new Luxury finished 5 bedroom duplex is available for sale at Guzape district in a very serene environment with plenty green area and ample parking space.,Sales,Housing,Available,668,"NGN 350,000,000","1,422.00 sq. ft","{'rooms': '5', 'bedrooms': '6', 'bathrooms': '6'}",Not Specified,"Abuja, Abuja FCT, FCT,ABUJA",Guzape,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Guzape', 'Abuja', 'Abuja-Fct', 'Fctabuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2022/02/AD1-651x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/02/AD3A-434x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/02/AD3-450x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/02/AD4-446x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/02/AD2-688x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/02/AD5-449x467.png']",https://www.abujaproperties.com/properties/brand-new-5-bedroom-detached-duplex-at-guzape-with-swimming-pool-and-green-area/,5,2024-02-16 04:19:43.162139
18874,Brand New Luxury 4 Bedroom Duplex,"A decently built and well designed four bedroom house is available for sale at Maitama. This property is located at a very serene environment and has ample parking space. Good for residential purpose, Facilities includes: Elevators, air-conditioners, Intercom, Jacuzzi, Fitted kitchen, Pent house,  parking space for five cars, study room, boys quarter.",Sales,Housing,Available,1531,"NGN 350,000,000",Not Specified,"{'rooms': '4', 'bedrooms': '5', 'bathrooms': '5', 'year_built': '2016-01-02'}",Maitama,Maitama,Maitama,Not Specified,Nigeria,Not Specified,"['Maitama', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG2017_1-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1993_1-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1998-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1999-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG2000-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG2004-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG2006-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG2008-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG2011-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG2014-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG2015-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG2330-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG2331-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMG-20160311-WA0012-835x467.jpg']",https://www.abujaproperties.com/properties/brand-new-luxury-4-bedroom-duplex/,5,2024-02-16 04:19:44.804082
